epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr,secs
0,0.7452296415964762,0.7344995737075806,0.0184572022408247,0.009393692016601562,0.8649659156799316,0.6040332913398743,5e-05,59.0
1,0.7321826120217642,0.7366217374801636,0.018666692078113556,0.009498482570052147,0.869232177734375,0.6040112376213074,0.0,120.8
