epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.8835523724555969,0.8345947265625,0.012559242080897093,0.006430150009691715,,,5e-05
1,0.8635984361171722,0.8365173935890198,0.012559242080897093,0.006430150009691715,,,0.0
