epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.6900243043899537,0.7113215724627177,0.020854823912183445,0.010657947200040022,0.8311617771784464,0.5914813280105591,5e-05
1,0.6826370239257813,0.7030057311058044,0.02249109310408433,0.011518561902145544,0.8180603583653768,0.5879510839780172,0.0
