epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.8513651319912502,0.8774229288101196,0.07292827218770981,0.0409243144094944,,,5e-05
1,0.8415111984525409,0.8701863288879395,0.05589260533452034,0.03024253621697426,,,0.0
