epoch,train_loss,validation_loss,feature_std,lr
0,0.7938812151551247,0.3802421907583872,0.46743330359458923,7.499999999999999e-06
1,0.8159259483218193,0.37966480453809104,0.46476466953754425,1.1249999999999999e-05
2,0.7742671296000481,0.37883961002031963,0.4605896770954132,1.4999999999999999e-05
3,0.8109928965568542,0.3778167208035787,0.45282380282878876,1.875e-05
4,0.7946772277355194,0.3766646365324656,0.439419224858284,2.2499999999999998e-05
5,0.7931986525654793,0.3754052420457204,0.4214664101600647,2.6249999999999998e-05
6,0.8016032576560974,0.37402988274892174,0.40210577845573425,2.9999999999999997e-05
7,0.7636673748493195,0.3725954552491506,0.3846390098333359,3.375e-05
8,0.7391254901885986,0.3711863120396932,0.36486387252807617,3.75e-05
9,0.7514578029513359,0.3697231292724609,0.35237133502960205,4.125e-05
10,0.7654464170336723,0.3682580868403117,0.3453674763441086,4.4999999999999996e-05
11,0.7313465401530266,0.3667351722717285,0.34479428827762604,4.875e-05
12,0.8093226179480553,0.36509415904680886,0.3480987846851349,5.2499999999999995e-05
13,0.7548036277294159,0.3632125794887543,0.3498895764350891,5.625e-05
14,0.7662559151649475,0.3610145608584086,0.3550318777561188,5.9999999999999995e-05
15,0.7424561604857445,0.35835666259129845,0.36449119448661804,6.374999999999999e-05
16,0.7557296901941299,0.3551406522591909,0.37935465574264526,6.75e-05
17,0.7754480093717575,0.3512779176235199,0.4010683298110962,7.125e-05
18,0.759149506688118,0.34674458503723143,0.426493763923645,7.5e-05
19,0.7217970415949821,0.3415084381898244,0.45301520824432373,7.5e-05
20,0.7416149601340294,0.3359785338242849,0.4729958027601242,7.499650184866957e-05
21,0.7740197479724884,0.33020815054575603,0.4910676181316376,7.498600804732164e-05
22,0.7492828145623207,0.3242802898089091,0.5109682679176331,7.496852055376449e-05
23,0.735156387090683,0.31821688612302146,0.5302458703517914,7.494404263060604e-05
24,0.6738028153777122,0.31223915417989095,0.5378484129905701,7.491257884464522e-05
25,0.7007070779800415,0.3063609460989634,0.5346968472003937,7.487413506601985e-05
26,0.7007173895835876,0.30037007133165994,0.5295597314834595,7.482871846711157e-05
27,0.6616277173161507,0.2941723167896271,0.5258655548095703,7.477633752120763e-05
28,0.767158716917038,0.2881813824176788,0.518822431564331,7.471700200092006e-05
29,0.6822288483381271,0.2825214028358459,0.5126470923423767,7.46507229763624e-05
30,0.6866375580430031,0.2770431657632192,0.510713666677475,7.457751281308442e-05
31,0.7134629562497139,0.2715761125087738,0.512197881937027,7.449738516976508e-05
32,0.6430893242359161,0.26618825991948447,0.5143706500530243,7.441035499566417e-05
33,0.6929710507392883,0.2609936455885569,0.5194446444511414,7.431643852783344e-05
34,0.6457315310835838,0.2560320615768433,0.5182903110980988,7.421565328808711e-05
35,0.6636130288243294,0.25096381505330406,0.5221131443977356,7.410801807973292e-05
36,0.6686894223093987,0.24633372227350872,0.5241421461105347,7.399355298406408e-05
37,0.7070030570030212,0.24181469281514487,0.5245456993579865,7.387227935661267e-05
38,0.6622095629572868,0.23751257260640463,0.5258740484714508,7.374421982316543e-05
39,0.6552741080522537,0.23349016805489858,0.5229849219322205,7.360939827554248e-05
40,0.6713434606790543,0.22956756254037222,0.5291940867900848,7.346783986713986e-05
41,0.6455819681286812,0.22585809429486592,0.5458807051181793,7.33195710082368e-05
42,0.5934496894478798,0.2223219484090805,0.5554608106613159,7.316461936106826e-05
43,0.6213618144392967,0.21900212466716767,0.5495456755161285,7.300301383466413e-05
44,0.6582554467022419,0.2155793269475301,0.5576134026050568,7.283478457945577e-05
45,0.5683909319341183,0.21220922768115996,0.5662686228752136,7.265996298165076e-05
46,0.5899048671126366,0.20887559254964191,0.5717959403991699,7.247858165737738e-05
47,0.6038551293313503,0.20558773080507914,0.5707451105117798,7.229067444659941e-05
48,0.61199064925313,0.202389990290006,0.563449501991272,7.209627640680269e-05
49,0.6103666424751282,0.19940298696359,0.5575048923492432,7.189542380645448e-05
50,0.6052202135324478,0.19625086784362794,0.5549068450927734,7.168815411823701e-05
51,0.6252343282103539,0.19292750457922617,0.5585498511791229,7.147450601205614e-05
52,0.6041777729988098,0.1897502511739731,0.5564216673374176,7.125451934782692e-05
53,0.5562678873538971,0.18662563959757486,0.55075803399086,7.102823516803691e-05
54,0.6255229115486145,0.18384804626305898,0.5437106192111969,7.079569569008906e-05
55,0.6150748357176781,0.18117768466472625,0.537844330072403,7.055694429842517e-05
56,0.5732530131936073,0.1784856100877126,0.5321032106876373,7.031202553643184e-05
57,0.546784620732069,0.17586322824160258,0.5313415825366974,7.006098509813001e-05
58,0.5727325044572353,0.1732777734597524,0.5312900543212891,6.980386981964999e-05
59,0.5786050856113434,0.17079331477483115,0.5317798852920532,6.954072767049332e-05
60,0.5790741741657257,0.16843546132246653,0.5347011089324951,6.927160774458313e-05
61,0.5464925579726696,0.1662300537029902,0.5381801426410675,6.899656025110487e-05
62,0.5441857874393463,0.16399025321006774,0.5360079109668732,6.871563650513879e-05
63,0.6040889658033848,0.162018155058225,0.5266636312007904,6.84288889180863e-05
64,0.5991130843758583,0.16027666827042897,0.5234987437725067,6.813637098789157e-05
65,0.5397004596889019,0.1588378757238388,0.5262262225151062,6.783813728906053e-05
66,0.5509512163698673,0.15719080865383148,0.5220029652118683,6.753424346247905e-05
67,0.5767980068922043,0.15531158149242402,0.5124541223049164,6.722474620503218e-05
68,0.5641405954957008,0.1538064330816269,0.5043399035930634,6.690970325902617e-05
69,0.6176218912005424,0.1523467759291331,0.501917839050293,6.658917340141574e-05
70,0.5882103592157364,0.15094600319862367,0.5044406056404114,6.62632164328381e-05
71,0.5609924122691154,0.1498681366443634,0.5076155662536621,6.59318931664561e-05
72,0.5837070308625698,0.1485377997159958,0.5048260986804962,6.55952654166124e-05
73,0.5553219392895699,0.14704503417015075,0.49678972363471985,6.525339598729694e-05
74,0.5523092932999134,0.145958748459816,0.491151362657547,6.490634866042965e-05
75,0.5883748978376389,0.14471843640009563,0.4904605597257614,6.455418818396084e-05
76,0.5470493659377098,0.1436474283536275,0.49221500754356384,6.419698025979126e-05
77,0.5506228916347027,0.14274386564890543,0.49176760017871857,6.383479153151427e-05
78,0.5841548256576061,0.1417011986176173,0.48775170743465424,6.34676895719822e-05
79,0.5736689902842045,0.14074040551980335,0.48125678300857544,6.309574287069953e-05
80,0.5437589175999165,0.13974310755729674,0.47670745849609375,6.271902082104477e-05
81,0.5363982953131199,0.1387236257394155,0.47662678360939026,6.233759370732404e-05
82,0.5713032521307468,0.13780611952145894,0.47708478569984436,6.195153269165814e-05
83,0.5330700762569904,0.13695415755112966,0.4780126065015793,6.156090980070603e-05
84,0.5202189795672894,0.13612861335277557,0.47752906382083893,6.116579791222697e-05
85,0.5550602674484253,0.13514577746391296,0.4729943722486496,6.0766270741483805e-05
86,0.5508347488939762,0.13426035940647124,0.4685061275959015,6.036240282749004e-05
87,0.5507770366966724,0.13354358971118926,0.46801649034023285,5.995426951910334e-05
88,0.5585989281535149,0.1327476680278778,0.47004805505275726,5.9541946960967734e-05
89,0.56805070489645,0.1319044142961502,0.47139301896095276,5.912551207930752e-05
90,0.5385718084871769,0.1312172363201777,0.4716508239507675,5.8705042567575225e-05
91,0.5584744438529015,0.13065791726112366,0.4706858843564987,5.8280616871956556e-05
92,0.5799964182078838,0.1298852950334549,0.47147051990032196,5.785231417673481e-05
93,0.54132329672575,0.12929228246212005,0.47451765835285187,5.742021438951762e-05
94,0.590350616723299,0.1285764331618945,0.47738654911518097,5.6984398126328754e-05
95,0.5694845989346504,0.12769904086987177,0.47904057800769806,5.654494669656773e-05
96,0.5384587161242962,0.1269546315073967,0.4779181331396103,5.610194208784005e-05
97,0.5194174386560917,0.1261795108517011,0.47514258325099945,5.5655466950661014e-05
98,0.5766498856246471,0.1255510667959849,0.4719497561454773,5.52056045830357e-05
99,0.5302231088280678,0.12491717040538788,0.4716787338256836,5.47524389149182e-05
100,0.5370768345892429,0.124350539346536,0.4750820994377136,5.429605449255307e-05
101,0.6138384342193604,0.12374605039755503,0.47660380601882935,5.383653646270159e-05
102,0.521111398935318,0.12317370772361755,0.4788227379322052,5.3373970556756165e-05
103,0.5729637071490288,0.12257040739059448,0.47750991582870483,5.290844307474556e-05
104,0.5246954523026943,0.12199127674102783,0.47404754161834717,5.2440040869234056e-05
