epoch,train_loss,validation_loss,feature_std,lr,train_fcmae,train_cross
64,1.2917840331792831,0.4237486720085144,0.4275570958852768,2.3742966794510386e-05,0.5185360312461853,0.773247979581356
65,1.209513321518898,0.42344337701797485,0.42793257534503937,2.2559959130765945e-05,0.47501781210303307,0.7344954758882523
66,1.2592775523662567,0.42341163754463196,0.4298061430454254,2.139437088637193e-05,0.5011831894516945,0.7580943554639816
67,1.2214736342430115,0.42296749353408813,0.4311946779489517,2.0247561085081792e-05,0.48043661937117577,0.7410370260477066
68,1.2381256967782974,0.42248719930648804,0.4317256212234497,1.9120866855824362e-05,0.4913696348667145,0.7467560544610023
69,1.2624579668045044,0.42228633165359497,0.43166300654411316,1.801560187367125e-05,0.5008650608360767,0.7615928873419762
70,1.220998227596283,0.4220500886440277,0.4315642863512039,1.693305482815054e-05,0.4826646111905575,0.7383336201310158
71,1.215995043516159,0.4220123589038849,0.43110015988349915,1.5874487920692484e-05,0.4796046316623688,0.7363904193043709
72,1.3102494776248932,0.42162439227104187,0.4298739582300186,1.4841135392958955e-05,0.5268893130123615,0.783360168337822
73,1.1780476868152618,0.4214358627796173,0.4290664792060852,1.383420208777303e-05,0.4595422260463238,0.7185054644942284
74,1.2767186611890793,0.4213133752346039,0.42929768562316895,1.2854862044326026e-05,0.5126013495028019,0.7641173154115677
75,1.2551176995038986,0.42126429080963135,0.43008050322532654,1.1904257129300477e-05,0.5008722878992558,0.7542453929781914
76,1.212279051542282,0.42129525542259216,0.4308750778436661,1.0983495705504469e-05,0.47565048187971115,0.736628569662571
77,1.2115052416920662,0.42102909088134766,0.4308754503726959,1.0093651339570344e-05,0.4770629443228245,0.734442301094532
78,1.1674663871526718,0.42081353068351746,0.43072883784770966,9.235761550223968e-06,0.4563387408852577,0.7111276686191559
79,1.2580085545778275,0.4206872284412384,0.430896058678627,8.410826598584252e-06,0.5006790235638618,0.7573295533657074
80,1.2788465172052383,0.4205637574195862,0.4308169484138489,7.619808321903581e-06,0.5121232531964779,0.7667232677340508
81,1.235898420214653,0.420468807220459,0.43072813749313354,6.863629012108425e-06,0.48939085379242897,0.7465075626969337
82,1.246048092842102,0.42042434215545654,0.43055517971515656,6.143170340448352e-06,0.4962985999882221,0.7497494891285896
83,1.2372171729803085,0.42045295238494873,0.43052928149700165,5.4592723295066785e-06,0.49003344401717186,0.7471837103366852
84,1.1879328191280365,0.42039912939071655,0.4305204600095749,4.812732373771823e-06,0.4648957774043083,0.7230370119214058
85,1.197599247097969,0.420289009809494,0.4303748458623886,4.204304309910929e-06,0.4713723547756672,0.7262268885970116
86,1.2552924901247025,0.42020437121391296,0.43036018311977386,3.6346975378300224e-06,0.49769653379917145,0.757595993578434
87,1.211490586400032,0.42015811800956726,0.4303094446659088,3.1045761935455187e-06,0.4765755422413349,0.734915055334568
88,1.2056360095739365,0.4201411008834839,0.4303697347640991,2.6145583748312564e-06,0.4735542982816696,0.7320817336440086
89,1.2551033794879913,0.4201170802116394,0.4303971976041794,2.165215420544235e-06,0.5011951886117458,0.7539081797003746
90,1.2678923457860947,0.42008650302886963,0.4304664134979248,1.7570712444689689e-06,0.5062224678695202,0.7616698816418648
91,1.1622654795646667,0.4200678765773773,0.43054644763469696,1.3906017244575324e-06,0.45320842415094376,0.7090570479631424
92,1.2528860867023468,0.42005443572998047,0.4305717647075653,1.0662341475771955e-06,0.49688952788710594,0.7559965625405312
93,1.3492333739995956,0.42004650831222534,0.43061116337776184,7.843467119128907e-07,0.5484957993030548,0.8007375821471214
94,1.263780876994133,0.42004716396331787,0.4306509643793106,5.452680856051175e-07,0.5041848607361317,0.7595960050821304
95,1.270874336361885,0.4200458228588104,0.43066297471523285,3.4927702363759665e-07,0.5070830769836903,0.7637912556529045
96,1.272039532661438,0.42004430294036865,0.43065406382083893,1.966020428214435e-07,0.5084490031003952,0.7635905370116234
97,1.2515521794557571,0.4200434386730194,0.4306604862213135,8.742115535477768e-08,0.5004853010177612,0.7510668784379959
98,1.2274097800254822,0.42004406452178955,0.4306597262620926,2.1861661268474106e-08,0.4876429922878742,0.7397668063640594
99,1.2181425839662552,0.4200439155101776,0.43065373599529266,0.0,0.48351890221238136,0.7346236854791641
