epoch,train_loss,validation_loss,feature_std,lr,train_fcmae,train_cross
29,1.1912216991186142,0.4558931291103363,0.43372322618961334,6.490634866042965e-05,0.4616931527853012,0.729528546333313
30,1.231170654296875,0.45529788732528687,0.43334051966667175,6.401650429449552e-05,0.48352182283997536,0.7476488351821899
31,1.2222860306501389,0.455142080783844,0.4357404559850693,6.309574287069953e-05,0.47801829129457474,0.7442677319049835
32,1.2219871431589127,0.45506882667541504,0.4368274658918381,6.214513795567397e-05,0.47960710525512695,0.7423800379037857
33,1.2669402658939362,0.4540088474750519,0.432367742061615,6.116579791222697e-05,0.5031993798911572,0.7637408897280693
34,1.2384498715400696,0.453072190284729,0.4303855746984482,6.0158864607041035e-05,0.4874950014054775,0.7509548589587212
35,1.3021276146173477,0.4524388015270233,0.434253990650177,5.912551207930752e-05,0.5202157124876976,0.7819119170308113
36,1.1911119520664215,0.45209425687789917,0.4362815320491791,5.806694517184945e-05,0.46287089958786964,0.728241041302681
37,1.2400856018066406,0.4518429934978485,0.43492649495601654,5.6984398126328754e-05,0.4885633625090122,0.7515222355723381
38,1.2582470923662186,0.4512970745563507,0.431540310382843,5.587913314417565e-05,0.49852847307920456,0.759718619287014
39,1.2177646905183792,0.45061877369880676,0.4321235418319702,5.47524389149182e-05,0.4778345786035061,0.7399300932884216
40,1.271245464682579,0.4501223564147949,0.4366948902606964,5.3605629113628074e-05,0.5041095726191998,0.7671359032392502
41,1.2308373004198074,0.4497082233428955,0.43814945220947266,5.2440040869234056e-05,0.48479535430669785,0.7460419535636902
42,1.2906340062618256,0.44920074939727783,0.4358433187007904,5.1257033205489615e-05,0.5145261771976948,0.7761078253388405
43,1.2904589772224426,0.44862210750579834,0.434658408164978,5.0057985456411974e-05,0.5161089040338993,0.7743500769138336
44,1.2541187852621078,0.44801586866378784,0.4339097589254379,4.8844295658040336e-05,0.4968527741730213,0.7572660222649574
45,1.1704770773649216,0.4476987421512604,0.43408752977848053,4.76173789183884e-05,0.4529433883726597,0.717533677816391
46,1.32230444252491,0.44750410318374634,0.4338763952255249,4.637866576749175e-05,0.5296629369258881,0.7926415130496025
47,1.2933040410280228,0.4471433162689209,0.4327920228242874,4.5129600489473766e-05,0.515278909355402,0.7780251428484917
48,1.2230477035045624,0.4464602470397949,0.43179427087306976,4.3871639438575e-05,0.48014702647924423,0.7429006844758987
49,1.1788666546344757,0.44607821106910706,0.4332265108823776,4.260624934110925e-05,0.4588302858173847,0.7200363799929619
50,1.270032837986946,0.4457871913909912,0.43406882882118225,4.133490558532628e-05,0.5070544891059399,0.7629783228039742
51,1.2375344336032867,0.4452871084213257,0.4357917010784149,4.005909050117516e-05,0.4855031631886959,0.7520312443375587
52,1.2186342030763626,0.44492560625076294,0.4370414763689041,3.878029163197379e-05,0.4756700173020363,0.7429641634225845
53,1.2845211178064346,0.4442366659641266,0.43670348823070526,3.75e-05,0.5116634145379066,0.7728576809167862
54,1.1890378445386887,0.44358962774276733,0.4382852613925934,3.6219708368026204e-05,0.4604070410132408,0.7286308035254478
55,1.3243845403194427,0.4431209862232208,0.43937593698501587,3.494090949882484e-05,0.5321810878813267,0.7922034338116646
56,1.1882039308547974,0.44271597266197205,0.44035255908966064,3.3665094414673715e-05,0.4631575457751751,0.7250463962554932
57,1.2967308461666107,0.4422397017478943,0.4400966316461563,3.239375065889076e-05,0.5200152806937695,0.7767155542969704
58,1.250911146402359,0.4419263005256653,0.44027988612651825,3.1128360561425e-05,0.49590638279914856,0.7550047785043716
59,1.300538420677185,0.4413965940475464,0.43995538353919983,2.9870399510526237e-05,0.524117972701788,0.776420459151268
60,1.2540306970477104,0.4410474896430969,0.4399377554655075,2.8621334232508243e-05,0.49846089631319046,0.75556980073452
61,1.2130137383937836,0.44065773487091064,0.44015344977378845,2.7382621081611582e-05,0.4791555516421795,0.7338581904768944
62,1.2471994310617447,0.4401801824569702,0.44060125946998596,2.6155704341959658e-05,0.4936084933578968,0.7535909488797188
63,1.270844355225563,0.43974003195762634,0.4409691393375397,2.4942014543588016e-05,0.5063575059175491,0.7644868716597557
64,1.3524046540260315,0.4394282102584839,0.4407035708427429,2.3742966794510386e-05,0.5463838502764702,0.8060208112001419
65,1.2282318323850632,0.4391840100288391,0.4410829693078995,2.2559959130765945e-05,0.48318739980459213,0.745044432580471
66,1.1714586168527603,0.43883687257766724,0.4403410404920578,2.139437088637193e-05,0.45631449669599533,0.715144120156765
67,1.3387120217084885,0.43853580951690674,0.4394236207008362,2.0247561085081792e-05,0.5405140444636345,0.7981979548931122
68,1.231900341808796,0.4382307231426239,0.44034428894519806,1.9120866855824362e-05,0.4858052134513855,0.7460951507091522
69,1.2733004540205002,0.43791133165359497,0.4413687139749527,1.801560187367125e-05,0.5077192075550556,0.7655812352895737
70,1.2923409044742584,0.43764957785606384,0.4430999159812927,1.693305482815054e-05,0.5164323337376118,0.775908574461937
71,1.2636493146419525,0.43745550513267517,0.4445437341928482,1.5874487920692484e-05,0.5037610232830048,0.759888306260109
72,1.2581422626972198,0.43727707862854004,0.44510649144649506,1.4841135392958955e-05,0.5001110136508942,0.7580312564969063
73,1.2827863991260529,0.4370687007904053,0.44530443847179413,1.383420208777303e-05,0.5131922774016857,0.7695941105484962
74,1.254906713962555,0.4368261396884918,0.4443594813346863,1.2854862044326026e-05,0.4996360130608082,0.7552707120776176
75,1.2411913126707077,0.43658652901649475,0.44305136799812317,1.1904257129300477e-05,0.4918008893728256,0.7493904232978821
76,1.2730683833360672,0.43635526299476624,0.4421546906232834,1.0983495705504469e-05,0.5077208913862705,0.7653474882245064
77,1.1690115630626678,0.43615585565567017,0.4418056309223175,1.0093651339570344e-05,0.4546278789639473,0.7143836542963982
78,1.2523897141218185,0.4360790550708771,0.44182658195495605,9.235761550223968e-06,0.49672598764300346,0.7556637078523636
79,1.264253944158554,0.43588781356811523,0.4418104588985443,8.410826598584252e-06,0.5038923360407352,0.7603615969419479
80,1.2837559282779694,0.4357232451438904,0.44175612926483154,7.619808321903581e-06,0.515269573777914,0.7684863731265068
81,1.233353704214096,0.4356573224067688,0.4418325126171112,6.863629012108425e-06,0.48860765621066093,0.744746021926403
82,1.2412244230508804,0.43551379442214966,0.4421057403087616,6.143170340448352e-06,0.4915623404085636,0.7496620863676071
83,1.2437048703432083,0.4353708028793335,0.4425600916147232,5.4592723295066785e-06,0.492853045463562,0.7508518323302269
84,1.1750282645225525,0.43526962399482727,0.4427587240934372,4.812732373771823e-06,0.45904968678951263,0.7159785851836205
85,1.2198213636875153,0.4351886510848999,0.4429336041212082,4.204304309910929e-06,0.4802813194692135,0.7395400628447533
86,1.3153580278158188,0.4351000189781189,0.4427917003631592,3.6346975378300224e-06,0.5298080109059811,0.7855500057339668
87,1.1680179238319397,0.43502408266067505,0.4425373822450638,3.1045761935455187e-06,0.45694170519709587,0.7110762372612953
88,1.2232252210378647,0.4349788725376129,0.44231006503105164,2.6145583748312564e-06,0.48430483788251877,0.7389203682541847
89,1.1965125501155853,0.4349626898765564,0.4420738220214844,2.165215420544235e-06,0.469075333327055,0.7274372205138206
90,1.2401046603918076,0.434946745634079,0.4419485181570053,1.7570712444689689e-06,0.49186190217733383,0.7482427805662155
91,1.2722357511520386,0.4349324703216553,0.44191475212574005,1.3906017244575324e-06,0.5089387595653534,0.7632969692349434
92,1.2455076426267624,0.43492257595062256,0.44192929565906525,1.0662341475771955e-06,0.49234046414494514,0.7531672045588493
93,1.2438723519444466,0.4349086880683899,0.44194018840789795,7.843467119128907e-07,0.49517911300063133,0.7486932352185249
94,1.2335687428712845,0.4348972737789154,0.4419845789670944,5.452680856051175e-07,0.4882170930504799,0.745351642370224
95,1.1992624402046204,0.4348854720592499,0.4420062303543091,3.4927702363759665e-07,0.47045059129595757,0.7288118675351143
96,1.1953619420528412,0.43487900495529175,0.44203315675258636,1.966020428214435e-07,0.4700136333703995,0.7253483086824417
97,1.287415087223053,0.4348757565021515,0.44205404818058014,8.742115535477768e-08,0.5153693780303001,0.7720456942915916
98,1.2620375826954842,0.4348720908164978,0.44206106662750244,2.1861661268474106e-08,0.5025813207030296,0.7594562470912933
99,1.254908263683319,0.4348711371421814,0.44206351041793823,0.0,0.49989520385861397,0.755013071000576
