epoch,train_loss,validation_loss,feature_std,lr,train_fcmae,train_cross
17,1.3020153194665909,0.4355495572090149,0.431922972202301,7.283478457945577e-05,0.5135768055915833,0.7884384915232658
18,1.345977857708931,0.43456390500068665,0.43468187749385834,7.238544162516873e-05,0.536266140639782,0.8097117245197296
19,1.3097482919692993,0.43373778462409973,0.43410852551460266,7.189542380645448e-05,0.5184252038598061,0.7913230732083321
20,1.290671944618225,0.4331017732620239,0.43272383511066437,7.136530246216997e-05,0.5098457783460617,0.7808261886239052
21,1.2934952825307846,0.43278735876083374,0.4336162656545639,7.079569569008906e-05,0.5108996964991093,0.7825955972075462
22,1.1585614085197449,0.432161808013916,0.43461576104164124,7.018726762622817e-05,0.4426908828318119,0.7158705368638039
23,1.261969268321991,0.43162059783935547,0.4335082769393921,6.954072767049332e-05,0.4944939501583576,0.767475314438343
24,1.2306658625602722,0.43099135160446167,0.4333459734916687,6.885682965955165e-05,0.4805140756070614,0.7501517981290817
25,1.2665364742279053,0.43020743131637573,0.43309831619262695,6.813637098789157e-05,0.4972168318927288,0.7693196535110474
26,1.2426955699920654,0.4294661283493042,0.43312762677669525,6.738019167809642e-05,0.48446428403258324,0.7582312971353531
27,1.235552340745926,0.42870306968688965,0.43110692501068115,6.658917340141574e-05,0.4833449609577656,0.7522073909640312
28,1.300550028681755,0.4282526969909668,0.42837879061698914,6.576423844977604e-05,0.5148965530097485,0.7856534495949745
29,1.265903189778328,0.42766326665878296,0.4258567988872528,6.490634866042965e-05,0.49838120490312576,0.7675219774246216
30,1.299676850438118,0.4270259737968445,0.4271184802055359,6.401650429449552e-05,0.5153388269245625,0.7843380197882652
31,1.2029206603765488,0.4265589118003845,0.4291592389345169,6.309574287069953e-05,0.4650235176086426,0.737897165119648
32,1.2785331755876541,0.4262143075466156,0.431886687874794,6.214513795567397e-05,0.503582663834095,0.7749505341053009
33,1.2382474690675735,0.4257192611694336,0.4312157928943634,6.116579791222697e-05,0.4848707281053066,0.7533767595887184
34,1.2212707698345184,0.4249650835990906,0.42952996492385864,6.0158864607041035e-05,0.47583648562431335,0.7454342842102051
35,1.218401461839676,0.42420560121536255,0.43029238283634186,5.912551207930752e-05,0.4747680425643921,0.7436334043741226
36,1.20755073428154,0.4235670566558838,0.43147918581962585,5.806694517184945e-05,0.46941955387592316,0.7381311804056168
37,1.2814655303955078,0.42293572425842285,0.430727556347847,5.6984398126328754e-05,0.5074314177036285,0.7740340903401375
38,1.234990268945694,0.4224635362625122,0.4304117113351822,5.587913314417565e-05,0.4827956221997738,0.7521946504712105
39,1.2991181164979935,0.4221683144569397,0.4335620403289795,5.47524389149182e-05,0.5142957903444767,0.7848223149776459
40,1.2797205597162247,0.42198097705841064,0.43537241220474243,5.3605629113628074e-05,0.5045923851430416,0.775128148496151
41,1.3631796836853027,0.42137640714645386,0.42970772087574005,5.2440040869234056e-05,0.5490090660750866,0.8141706213355064
42,1.3107817769050598,0.42098262906074524,0.42657993733882904,5.1257033205489615e-05,0.5190893486142159,0.791692428290844
43,1.3298922330141068,0.42054396867752075,0.42893244326114655,5.0057985456411974e-05,0.531049333512783,0.7988428995013237
44,1.1791096180677414,0.42011454701423645,0.4304017275571823,4.8844295658040336e-05,0.4570973590016365,0.7220122665166855
45,1.1575955599546432,0.41971075534820557,0.43071192502975464,4.76173789183884e-05,0.44302552565932274,0.7145700305700302
46,1.277851715683937,0.4194115698337555,0.4303188920021057,4.637866576749175e-05,0.5064477249979973,0.7714039832353592
47,1.2057980448007584,0.41906803846359253,0.43282659351825714,4.5129600489473766e-05,0.4678027555346489,0.7379952892661095
48,1.257816880941391,0.4188583791255951,0.4360937923192978,4.3871639438575e-05,0.4955527186393738,0.7622641399502754
49,1.1703505218029022,0.41870686411857605,0.43714553117752075,4.260624934110925e-05,0.45047256350517273,0.7198779508471489
50,1.2000672966241837,0.4182222783565521,0.4356035590171814,4.133490558532628e-05,0.4657512791454792,0.7343160137534142
51,1.2527949512004852,0.4177982807159424,0.4321747273206711,4.005909050117516e-05,0.4931968040764332,0.7595981359481812
52,1.22946447879076,0.41720426082611084,0.4297224432229996,3.878029163197379e-05,0.4814903289079666,0.7479741647839546
53,1.1983227878808975,0.4169015884399414,0.4308534562587738,3.75e-05,0.46700361371040344,0.7313191667199135
54,1.2576731592416763,0.41627389192581177,0.43327274918556213,3.6219708368026204e-05,0.4971292167901993,0.7605439499020576
55,1.2515279352664948,0.4160493314266205,0.43391428887844086,3.494090949882484e-05,0.4942764677107334,0.7572514563798904
56,1.299596831202507,0.41554564237594604,0.432720348238945,3.3665094414673715e-05,0.5172283165156841,0.782368540763855
57,1.2205025255680084,0.41517066955566406,0.4312710762023926,3.239375065889076e-05,0.47638294473290443,0.7441195845603943
58,1.2734689116477966,0.41472020745277405,0.4318489581346512,3.1128360561425e-05,0.5046992264688015,0.768769696354866
59,1.2331293374300003,0.4145408570766449,0.4340083599090576,2.9870399510526237e-05,0.48315514624118805,0.7499741762876511
60,1.1966195106506348,0.41422855854034424,0.43579763174057007,2.8621334232508243e-05,0.4686191864311695,0.728000320494175
61,1.2522376030683517,0.4140722453594208,0.4372204542160034,2.7382621081611582e-05,0.4947659857571125,0.7574716210365295
62,1.2556449323892593,0.41376549005508423,0.438406839966774,2.6155704341959658e-05,0.4970785602927208,0.7585663795471191
63,1.2415107041597366,0.4134713411331177,0.4389771670103073,2.4942014543588016e-05,0.4856203459203243,0.7558903619647026
64,1.2231154143810272,0.4130256772041321,0.438991904258728,2.3742966794510386e-05,0.4802265539765358,0.7428888529539108
65,1.237447127699852,0.4128350615501404,0.43895381689071655,2.2559959130765945e-05,0.4868770241737366,0.7505701035261154
66,1.2570839449763298,0.4125164747238159,0.4391566067934036,2.139437088637193e-05,0.4954858645796776,0.7615980803966522
67,1.2529834657907486,0.41251665353775024,0.439188688993454,2.0247561085081792e-05,0.4959593340754509,0.7570241391658783
68,1.2141954749822617,0.41213491559028625,0.43798738718032837,1.9120866855824362e-05,0.47674616426229477,0.7374492883682251
69,1.234121948480606,0.41206061840057373,0.4363671690225601,1.801560187367125e-05,0.4857381172478199,0.7483838275074959
70,1.2877995371818542,0.4116685390472412,0.4358872175216675,1.693305482815054e-05,0.5123847723007202,0.775414764881134
71,1.2387326955795288,0.41151371598243713,0.4359574615955353,1.5874487920692484e-05,0.4887445345520973,0.7499881386756897
72,1.2755088955163956,0.4115058481693268,0.43620002269744873,1.4841135392958955e-05,0.5057857409119606,0.769723154604435
73,1.1994936615228653,0.4111165404319763,0.43683306872844696,1.383420208777303e-05,0.4676649905741215,0.7318286597728729
74,1.2849407345056534,0.41103023290634155,0.4375510662794113,1.2854862044326026e-05,0.5103167556226254,0.7746239602565765
75,1.220216765999794,0.41101181507110596,0.43834634125232697,1.1904257129300477e-05,0.47914207354187965,0.741074688732624
76,1.2333718687295914,0.41091489791870117,0.43871235847473145,1.0983495705504469e-05,0.4840792715549469,0.7492926120758057
77,1.1627131402492523,0.4108680188655853,0.43865375220775604,1.0093651339570344e-05,0.44916416332125664,0.7135489732027054
78,1.2496336102485657,0.41076117753982544,0.43846359848976135,9.235761550223968e-06,0.4933902211487293,0.7562433704733849
79,1.223088189959526,0.4105449914932251,0.438459187746048,8.410826598584252e-06,0.4807790778577328,0.742309108376503
80,1.2859781831502914,0.41039425134658813,0.4386533200740814,7.619808321903581e-06,0.5132353343069553,0.7727428302168846
81,1.204822599887848,0.41027772426605225,0.4387246370315552,6.863629012108425e-06,0.4707852490246296,0.7340373620390892
82,1.2653052657842636,0.410153865814209,0.4388555586338043,6.143170340448352e-06,0.5018436051905155,0.7634616568684578
83,1.2701834291219711,0.41004061698913574,0.4391509145498276,5.4592723295066785e-06,0.5059850476682186,0.7641983702778816
84,1.1906933188438416,0.4099559783935547,0.4393761157989502,4.812732373771823e-06,0.46408629417419434,0.7266070321202278
85,1.273353174328804,0.40991735458374023,0.43946895003318787,4.204304309910929e-06,0.505295317620039,0.7680578529834747
86,1.2380027025938034,0.40991589426994324,0.43968644738197327,3.6346975378300224e-06,0.48589397221803665,0.7521087303757668
87,1.1870809346437454,0.4099035859107971,0.43985307216644287,3.1045761935455187e-06,0.4613812640309334,0.725699670612812
88,1.2536529004573822,0.40987715125083923,0.4399564266204834,2.6145583748312564e-06,0.49621615558862686,0.7574367374181747
89,1.26495161652565,0.40985748171806335,0.44004862010478973,2.165215420544235e-06,0.49907876178622246,0.7658728286623955
90,1.281543329358101,0.40982770919799805,0.44008441269397736,1.7570712444689689e-06,0.5085718296468258,0.772971510887146
91,1.2496412247419357,0.4098052382469177,0.4400467574596405,1.3906017244575324e-06,0.49284297972917557,0.7567982375621796
92,1.1887000650167465,0.4097949266433716,0.44001106917858124,1.0662341475771955e-06,0.4625873640179634,0.7261127009987831
93,1.2666067332029343,0.40978947281837463,0.4399683177471161,7.843467119128907e-07,0.5015435069799423,0.7650632336735725
94,1.2576895207166672,0.40977901220321655,0.4398735612630844,5.452680856051175e-07,0.496669914573431,0.7610195949673653
95,1.2087255120277405,0.4097740650177002,0.43983033299446106,3.4927702363759665e-07,0.4723834991455078,0.7363420054316521
96,1.2259828448295593,0.409771203994751,0.439799040555954,1.966020428214435e-07,0.48102446272969246,0.7449583858251572
97,1.2673335373401642,0.40976682305336,0.4397718608379364,8.742115535477768e-08,0.5019885934889317,0.7653449550271034
98,1.2131639122962952,0.40976405143737793,0.4397670775651932,2.1861661268474106e-08,0.47491415962576866,0.7382497414946556
99,1.275207668542862,0.4097651541233063,0.43976932764053345,0.0,0.5068838074803352,0.7683238610625267
