epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.8789928317070007,0.8689479033152262,0.02205665906270345,0.011260351166129112,,,5e-05
1,0.8702476143836975,0.862523098786672,0.02205665906270345,0.011260351166129112,,,0.0
