metric,contrast,co_primary,raw_effect_mean,favourable_effect_mean,favourable_effect_median,wilcoxon_statistic,p_raw,mean_favourable_effect,ci95_low,ci95_high,resamples,p_holm
dice_macro,decoder_family_V_minus_U,False,0.03913527935507256,0.03913527935507256,0.045577713665078345,39.0,1.724401954561472e-09,0.03912478497340294,0.030685801889235545,0.04732780468450895,10000,
dice_macro,residual_main,True,0.043999409073914676,0.043999409073914676,0.04894162781638767,31.0,5.400124791776761e-10,0.04397797365011637,0.03496227217261391,0.052766067307505396,10000,2.1600499167107046e-09
dice_macro,activation_main,True,-0.004864129718842116,-0.004864129718842116,-0.005631291152298934,202.0,0.0007588057701468642,-0.004853188676713423,-0.00771598019334638,-0.0015481205869716933,10000,0.0015176115402937285
dice_macro,residual_activation_interaction,False,-0.009178046773490491,-0.009178046773490491,-0.011762463377573695,164.0,9.687860028861905e-05,-0.009204300735128223,-0.014850952196459228,-0.0027324608312541796,10000,
assd_mm_macro,decoder_family_V_minus_U,False,-2.202981672262388,2.202981672262388,2.974588074440602,43.0,2.954266165033914e-09,2.194311776993249,0.16139710879835265,3.390098519752634,10000,
assd_mm_macro,residual_main,True,-2.2614834854946513,2.2614834854946513,3.194654283643361,43.0,2.954266165033914e-09,2.252300256691034,0.19947119910158054,3.455071721183017,10000,8.862798495101742e-09
assd_mm_macro,activation_main,True,0.05850181323226307,-0.05850181323226307,-0.16427503264674037,379.0,0.2618015658863442,-0.057988479697784735,-0.15091951021172662,0.038538124293596016,10000,0.2618015658863442
assd_mm_macro,residual_activation_interaction,False,0.350865303812881,-0.350865303812881,-0.3045041811722946,293.0,0.029184181094933592,-0.351341874211374,-0.569531757798056,-0.1002048264904412,10000,
