epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr,secs
0,0.7505311965942383,0.7419317364692688,0.02119038626551628,0.010816526133567095,0.8770684897899628,0.6067949533462524,5e-05,46.7
1,0.7371701002120972,0.7394390106201172,0.021090161986649036,0.010766330175101757,0.8743407428264618,0.6045372486114502,0.0,95.4
