epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr,secs
0,0.749337124824524,0.7397002379099528,0.023294439539313316,0.011880776844918728,0.8732200860977173,0.6061803499857584,5e-05,61.2
1,0.7355923533439637,0.7384544213612875,0.023627120380600292,0.012048501831789812,0.872255802154541,0.6046531001726786,0.0,123.7
