epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.7996062636375427,0.797504335641861,0.0009489844960626215,0.00047540724335704,,,5e-05
1,0.7861968278884888,0.7935092151165009,0.0009489844960626215,0.00047540724335704,,,0.0
