epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.7621412128210068,0.733862966299057,0.010293653700500727,0.005219712154939771,0.8586028516292572,0.6091231107711792,5e-05
1,0.7404733747243881,0.7337636649608612,0.010357444640249014,0.005251767113804817,0.8587152361869812,0.6088120639324188,0.0
