epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.7061680754025778,0.7003447413444519,0.0005943860742263496,0.0002975471434183419,0.804618239402771,0.5960712432861328,5e-05
1,0.694990853468577,0.6924607753753662,0.0006064007175154984,0.0003035685804206878,0.794029712677002,0.5908917784690857,0.0
