epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.6927900075912475,0.7010661065578461,0.011514359153807163,0.0058508452493697405,0.8160078525543213,0.5861243605613708,5e-05
1,0.6813992023468017,0.6982134580612183,0.010060553438961506,0.005109782330691814,0.8123143315315247,0.5841125845909119,0.0
