epoch,train_loss,val_loss,val_dice,val_iou,val_binary,val_tsdf,lr
0,0.7408056088856289,0.7190139889717102,0.009799780324101448,0.00498199462890625,0.8390769958496094,0.598950982093811,5e-05
1,0.7276314667293003,0.7191079258918762,0.010435952804982662,0.0053011579439044,0.8400980234146118,0.5981178283691406,0.0
